product_code,item_category_id,category,n_obs,n_stores,n_weeks,total_units,total_revenue,unique_prices,mean_price,std_price,median_units,max_units,return_units,promo_ref_rows,promo_rate,price_cv,coverage_rate,promo_ref_coverage,return_rate
10188,43,Книги - Аудиокниги,1,1,1,1.0,299.0,1,299.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10189,19,Игры - PS3,2,2,2,2.0,1896.0,2,948.0,353.5534,1.0,1.0,0.0,0,,0.37294662,0.0013698630136986301,0.0,0.0
1019,67,Подарки - Развитие,17,11,4,23.0,6877.0,1,299.0,0.0,1.0,2.0,0.0,0,,0.0,0.011643835616438357,0.0,0.0
10191,43,Книги - Аудиокниги,42,10,33,44.0,10956.0,1,249.0,0.0,1.0,2.0,0.0,19,0.0,0.0,0.028767123287671233,0.4523809523809524,0.0
10192,43,Книги - Аудиокниги,18,9,12,18.0,4482.0,1,249.0,0.0,1.0,1.0,0.0,0,,0.0,0.012328767123287671,0.0,0.0
10193,30,Игры PC - Стандартные издания,221,20,55,269.0,89383.2,14,332.79947,91.42331,1.0,6.0,1.0,141,0.48936170212765956,0.2747099,0.15136986301369862,0.6380090497737556,0.003703703703703704
10195,28,Игры PC - Дополнительные издания,10,10,9,11.0,5990.0,4,549.075,158.08762,1.0,2.0,0.0,0,,0.28791624,0.00684931506849315,0.0,0.0
10197,30,Игры PC - Стандартные издания,26,11,17,27.0,16051.5,3,594.3269,23.52273,1.0,2.0,0.0,3,0.0,0.039578773,0.01780821917808219,0.11538461538461539,0.0
10198,23,Игры - XBOX 360,6,6,5,6.0,11494.0,2,1915.6666,204.12415,1.0,1.0,0.0,0,,0.10655515,0.00410958904109589,0.0,0.0
1020,67,Подарки - Развитие,3,3,2,3.0,897.0,1,299.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
1021,67,Подарки - Развитие,185,19,60,213.0,91102.92,5,426.92526,25.196634,1.0,3.0,0.0,117,0.0,0.059018843,0.1267123287671233,0.6324324324324324,0.0
1022,67,Подарки - Развитие,69,16,40,79.0,23621.0,1,299.0,0.0,1.0,3.0,0.0,21,0.0,0.0,0.04726027397260274,0.30434782608695654,0.0
10220,43,Книги - Аудиокниги,19,7,13,21.0,6279.0,1,299.0,0.0,1.0,2.0,0.0,2,0.0,0.0,0.013013698630136987,0.10526315789473684,0.0
10221,43,Книги - Аудиокниги,26,9,15,28.0,8372.0,1,299.0,0.0,1.0,2.0,0.0,3,0.0,0.0,0.01780821917808219,0.11538461538461539,0.0
10222,43,Книги - Аудиокниги,69,13,48,71.0,21479.0,3,301.89856,30.77917,1.0,2.0,0.0,27,0.8148148148148148,0.101952024,0.04726027397260274,0.391304347826087,0.0
10223,43,Книги - Аудиокниги,31,8,29,31.0,9069.0,2,292.5484,17.038855,1.0,1.0,0.0,10,0.2,0.058242857,0.021232876712328767,0.3225806451612903,0.0
10224,43,Книги - Аудиокниги,18,8,12,19.0,5681.0,1,299.0,0.0,1.0,2.0,0.0,3,0.0,0.0,0.012328767123287671,0.16666666666666666,0.0
10225,43,Книги - Аудиокниги,57,13,43,60.0,14943.0,2,249.05263,0.22528177,1.0,2.0,0.0,22,0.0,0.0009045549,0.03904109589041096,0.38596491228070173,0.0
10226,43,Книги - Аудиокниги,14,7,12,14.0,4186.0,1,299.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.009589041095890411,0.07142857142857142,0.0
10228,62,"Подарки - Гаджеты, роботы, спорт",22,9,18,23.0,44774.0,2,1962.5454,117.992226,1.0,2.0,2.0,2,0.5,0.060122035,0.015068493150684932,0.09090909090909091,0.08
10229,62,"Подарки - Гаджеты, роботы, спорт",11,6,10,11.0,23988.0,2,2180.7273,60.60378,1.0,1.0,0.0,0,,0.027790627,0.007534246575342466,0.0,0.0
1023,67,Подарки - Развитие,226,18,68,300.0,89460.4,4,298.07257,7.13604,1.0,7.0,0.0,159,0.012578616352201259,0.023940613,0.1547945205479452,0.7035398230088495,0.0
10230,62,"Подарки - Гаджеты, роботы, спорт",75,17,43,79.0,149920.5,3,1897.66,100.6711,1.0,2.0,3.0,31,0.7419354838709677,0.053050123,0.05136986301369863,0.41333333333333333,0.036585365853658534
10233,30,Игры PC - Стандартные издания,118,19,35,141.0,27979.4,3,198.49408,4.0823216,1.0,3.0,0.0,59,0.01694915254237288,0.020566465,0.08082191780821918,0.5,0.0
10237,57,Музыка - MP3,35,10,18,35.0,10465.0,1,299.0,0.0,1.0,1.0,0.0,9,0.0,0.0,0.023972602739726026,0.2571428571428571,0.0
10238,62,"Подарки - Гаджеты, роботы, спорт",9,6,7,9.0,2691.0,1,299.0,0.0,1.0,1.0,0.0,0,,0.0,0.0061643835616438354,0.0,0.0
1024,67,Подарки - Развитие,10,10,3,11.0,6589.0,1,599.0,0.0,1.0,2.0,0.0,0,,0.0,0.00684931506849315,0.0,0.0
10242,30,Игры PC - Стандартные издания,100,18,40,118.0,26111.82,16,217.18465,50.774837,1.0,3.0,1.0,40,0.525,0.2337865,0.0684931506849315,0.4,0.008403361344537815
10243,43,Книги - Аудиокниги,17,9,14,18.0,4482.0,1,249.0,0.0,1.0,2.0,0.0,0,,0.0,0.011643835616438357,0.0,0.0
10248,57,Музыка - MP3,1,1,1,1.0,299.0,1,299.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10249,19,Игры - PS3,5,5,4,5.0,6247.5,1,1249.5,0.0,1.0,1.0,0.0,0,,0.0,0.003424657534246575,0.0,0.0
1025,67,Подарки - Развитие,138,20,58,157.0,78243.0,2,498.27536,8.512566,1.0,2.0,0.0,65,0.015384615384615385,0.017084058,0.09452054794520548,0.47101449275362317,0.0
10250,23,Игры - XBOX 360,1,1,1,1.0,1398.0,1,1398.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10252,57,Музыка - MP3,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10253,70,Подарки - Сувениры (в навеску),106,17,35,140.0,41830.0,3,298.71698,2.050585,1.0,4.0,0.0,48,0.0,0.006864642,0.07260273972602739,0.4528301886792453,0.0
10254,66,"Подарки - Открытки, наклейки",104,9,54,159.0,8908.0,7,58.192307,20.293993,1.0,6.0,0.0,74,0.9054054054054054,0.34874013,0.07123287671232877,0.7115384615384616,0.0
10255,66,"Подарки - Открытки, наклейки",3,2,3,3.0,210.0,1,70.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
10256,66,"Подарки - Открытки, наклейки",3,2,3,3.0,168.0,2,56.0,24.24871,1.0,1.0,0.0,0,,0.4330127,0.002054794520547945,0.0,0.0
10257,66,"Подарки - Открытки, наклейки",3,1,3,3.0,160.0,2,53.333332,14.433757,1.0,1.0,0.0,0,,0.27063295,0.002054794520547945,0.0,0.0
10258,66,"Подарки - Открытки, наклейки",3,2,3,4.0,230.0,2,53.333332,14.433757,1.0,2.0,0.0,0,,0.27063295,0.002054794520547945,0.0,0.0
10259,66,"Подарки - Открытки, наклейки",6,3,6,7.0,398.0,3,58.833332,18.115372,1.0,2.0,0.0,0,,0.30791,0.00410958904109589,0.0,0.0
1026,67,Подарки - Развитие,112,19,56,134.0,40005.5,3,298.46207,5.6693034,1.0,4.0,1.0,55,0.0,0.018995056,0.07671232876712329,0.49107142857142855,0.007407407407407408
10260,66,"Подарки - Открытки, наклейки",6,2,6,6.0,227.0,3,37.833332,17.162945,1.0,1.0,0.0,1,1.0,0.45364612,0.00410958904109589,0.16666666666666666,0.0
10261,66,"Подарки - Открытки, наклейки",5,2,5,6.0,320.0,2,55.0,13.693064,1.0,2.0,0.0,0,,0.2489648,0.003424657534246575,0.0,0.0
10262,66,"Подарки - Открытки, наклейки",3,1,3,3.0,210.0,1,70.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
10263,43,Книги - Аудиокниги,18,9,16,18.0,4482.0,1,249.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.012328767123287671,0.1111111111111111,0.0
10264,43,Книги - Аудиокниги,16,8,12,16.0,11184.0,1,699.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.010958904109589041,0.0625,0.0
10265,43,Книги - Аудиокниги,42,13,33,42.0,12542.95,3,298.64166,2.306512,1.0,1.0,0.0,14,0.0,0.0077233436,0.028767123287671233,0.3333333333333333,0.0
10267,43,Книги - Аудиокниги,50,11,36,51.0,12699.0,1,249.0,0.0,1.0,2.0,0.0,25,0.0,0.0,0.03424657534246575,0.5,0.0
10268,30,Игры PC - Стандартные издания,3,3,2,3.0,497.0,2,165.66667,57.735027,1.0,1.0,0.0,0,,0.34850115,0.002054794520547945,0.0,0.0
10269,30,Игры PC - Стандартные издания,35,3,28,38.0,7562.0,1,199.0,0.0,1.0,2.0,0.0,23,0.0,0.0,0.023972602739726026,0.6571428571428571,0.0
1027,67,Подарки - Развитие,25,16,18,27.0,2072.0,3,76.6,29.626846,1.0,2.0,0.0,0,,0.38677347,0.017123287671232876,0.0,0.0
10270,30,Игры PC - Стандартные издания,53,8,30,60.0,14939.5,2,248.99057,0.06868028,1.0,2.0,0.0,27,0.0,0.00027583487,0.036301369863013695,0.5094339622641509,0.0
10271,67,Подарки - Развитие,7,6,7,7.0,5741.0,2,820.1429,220.06546,1.0,1.0,0.0,0,,0.26832575,0.004794520547945206,0.0,0.0
10272,67,Подарки - Развитие,71,14,39,79.0,44048.5,3,557.41547,13.29124,1.0,3.0,0.0,29,0.0,0.023844404,0.04863013698630137,0.4084507042253521,0.0
10274,57,Музыка - MP3,49,12,36,50.0,14950.0,1,299.0,0.0,1.0,2.0,0.0,18,0.0,0.0,0.03356164383561644,0.3673469387755102,0.0
10275,43,Книги - Аудиокниги,18,9,13,18.0,4482.0,1,249.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.012328767123287671,0.1111111111111111,0.0
10276,43,Книги - Аудиокниги,10,6,9,10.0,2490.0,1,249.0,0.0,1.0,1.0,0.0,0,,0.0,0.00684931506849315,0.0,0.0
10277,57,Музыка - MP3,57,9,39,59.0,14691.0,1,249.0,0.0,1.0,2.0,0.0,28,0.0,0.0,0.03904109589041096,0.49122807017543857,0.0
1028,67,Подарки - Развитие,132,16,54,158.0,51579.55,4,326.1784,25.55948,1.0,4.0,0.0,75,0.0,0.07836043,0.09041095890410959,0.5681818181818182,0.0
10281,57,Музыка - MP3,19,8,15,19.0,5681.0,1,299.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.013013698630136987,0.10526315789473684,0.0
10282,57,Музыка - MP3,15,7,14,15.0,4485.0,1,299.0,0.0,1.0,1.0,0.0,0,,0.0,0.010273972602739725,0.0,0.0
10283,57,Музыка - MP3,65,12,41,65.0,58435.0,1,899.0,0.0,1.0,1.0,0.0,23,0.0,0.0,0.04452054794520548,0.35384615384615387,0.0
10284,57,Музыка - MP3,58,12,33,59.0,17641.0,1,299.0,0.0,1.0,2.0,0.0,21,0.0,0.0,0.03972602739726028,0.3620689655172414,0.0
10285,57,Музыка - MP3,94,11,60,105.0,31394.9,2,298.99893,0.010314842,1.0,3.0,0.0,56,0.0,3.4497923e-05,0.06438356164383562,0.5957446808510638,0.0
10286,40,Кино - DVD,12,10,8,13.0,4537.0,1,349.0,0.0,1.0,2.0,0.0,0,,0.0,0.00821917808219178,0.0,0.0
10287,40,Кино - DVD,49,14,36,49.0,6740.0,2,137.55103,21.50006,1.0,1.0,0.0,11,0.2727272727272727,0.15630606,0.03356164383561644,0.22448979591836735,0.0
10288,40,Кино - DVD,141,20,17,361.0,144018.95,2,398.92892,0.84425676,2.0,11.0,0.0,65,0.0,0.0021163088,0.09657534246575343,0.46099290780141844,0.0
10289,37,Кино - Blu-Ray,88,19,19,128.0,63842.64,2,498.9333,0.62595505,1.0,5.0,0.0,25,0.0,0.0012545866,0.06027397260273973,0.2840909090909091,0.0
1029,67,Подарки - Развитие,5,5,5,5.0,1394.0,2,278.8,45.16857,1.0,1.0,0.0,0,,0.16201067,0.003424657534246575,0.0,0.0
10290,40,Кино - DVD,40,17,23,40.0,5960.0,1,149.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0273972602739726,0.1,0.0
10291,37,Кино - Blu-Ray,1,1,1,1.0,449.0,1,449.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10292,40,Кино - DVD,402,20,41,1062.0,105117.5,7,98.983154,0.33250263,2.0,17.0,0.0,322,0.0,0.0033591841,0.27534246575342464,0.8009950248756219,0.0
10293,38,Кино - Blu-Ray 3D,74,19,31,86.0,60541.96,8,700.0535,145.34006,1.0,3.0,0.0,18,0.6111111111111112,0.20761278,0.050684931506849315,0.24324324324324326,0.0
10294,37,Кино - Blu-Ray,172,20,42,272.0,55173.79,18,205.08339,47.932213,1.0,9.0,2.0,93,0.5591397849462365,0.2337206,0.1178082191780822,0.5406976744186046,0.0072992700729927005
10295,40,Кино - DVD,1,1,1,1.0,149.0,1,149.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10296,38,Кино - Blu-Ray 3D,53,18,21,55.0,86517.99,4,1572.0753,97.343636,1.0,2.0,0.0,7,0.2857142857142857,0.061920464,0.036301369863013695,0.1320754716981132,0.0
10297,37,Кино - Blu-Ray,71,20,23,76.0,56231.2,5,739.24225,38.80246,1.0,3.0,0.0,11,0.18181818181818182,0.052489504,0.04863013698630137,0.15492957746478872,0.0
10298,40,Кино - DVD,427,20,31,1873.0,694162.44,24,325.09048,106.83668,2.0,62.0,1.0,347,0.3976945244956772,0.32863674,0.2924657534246575,0.8126463700234192,0.0005336179295624333
10299,38,Кино - Blu-Ray 3D,47,18,16,50.0,64062.64,5,1273.737,227.26997,1.0,2.0,0.0,4,0.75,0.1784277,0.03219178082191781,0.0851063829787234,0.0
1030,67,Подарки - Развитие,170,16,61,214.0,63986.0,1,299.0,0.0,1.0,4.0,0.0,107,0.0,0.0,0.11643835616438356,0.6294117647058823,0.0
10300,37,Кино - Blu-Ray,176,20,30,412.0,276919.88,24,647.1101,100.1445,1.0,17.0,0.0,96,0.3645833333333333,0.1547565,0.12054794520547946,0.5454545454545454,0.0
10301,37,Кино - Blu-Ray,29,12,19,30.0,8496.64,4,282.67722,36.638435,1.0,2.0,0.0,2,0.0,0.12961227,0.01986301369863014,0.06896551724137931,0.0
10302,40,Кино - DVD,45,13,14,91.0,36158.0,2,395.64444,22.50975,1.0,6.0,0.0,8,0.125,0.05689389,0.030821917808219176,0.17777777777777778,0.0
10303,40,Кино - DVD,14,10,13,15.0,2235.0,1,149.0,0.0,1.0,2.0,0.0,0,,0.0,0.009589041095890411,0.0,0.0
10304,38,Кино - Blu-Ray 3D,9,6,8,9.0,6741.0,1,749.0,0.0,1.0,1.0,0.0,0,,0.0,0.0061643835616438354,0.0,0.0
10308,37,Кино - Blu-Ray,65,18,40,69.0,30776.53,7,445.8543,65.09349,1.0,2.0,0.0,20,0.85,0.14599723,0.04452054794520548,0.3076923076923077,0.0
10309,41,Кино - Коллекционное,108,20,52,110.0,43890.0,1,399.0,0.0,1.0,2.0,0.0,47,0.0,0.0,0.07397260273972603,0.4351851851851852,0.0
1031,67,Подарки - Развитие,21,13,20,26.0,1459.0,4,58.52381,31.82549,1.0,4.0,0.0,2,1.0,0.54380417,0.014383561643835616,0.09523809523809523,0.0
10312,40,Кино - DVD,4,3,3,4.0,596.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
10313,40,Кино - DVD,62,16,46,63.0,8987.0,2,142.54839,16.898615,1.0,2.0,0.0,22,0.13636363636363635,0.118546516,0.04246575342465753,0.3548387096774194,0.0
1032,67,Подарки - Развитие,44,14,30,50.0,14950.0,1,299.0,0.0,1.0,2.0,0.0,10,0.0,0.0,0.030136986301369864,0.22727272727272727,0.0
10321,40,Кино - DVD,26,12,23,28.0,3959.9,4,141.65,45.633507,1.0,2.0,0.0,6,1.0,0.3221568,0.01780821917808219,0.23076923076923078,0.0
10322,40,Кино - DVD,5,5,5,5.0,170.0,2,34.0,13.416408,1.0,1.0,0.0,0,,0.3946002,0.003424657534246575,0.0,0.0
10323,41,Кино - Коллекционное,97,18,35,112.0,257027.8,2,2294.2556,46.726227,1.0,3.0,0.0,39,0.0,0.020366618,0.06643835616438357,0.4020618556701031,0.0
10324,38,Кино - Blu-Ray 3D,16,10,14,16.0,19184.0,1,1199.0,0.0,1.0,1.0,0.0,0,,0.0,0.010958904109589041,0.0,0.0
10325,40,Кино - DVD,264,20,72,289.0,43046.0,3,148.94318,0.6472012,1.0,2.0,1.0,184,0.0,0.0043452894,0.18082191780821918,0.696969696969697,0.0034482758620689655
10326,40,Кино - DVD,33,13,26,33.0,12664.0,3,383.75757,49.477287,1.0,1.0,0.0,2,0.0,0.1289285,0.022602739726027398,0.06060606060606061,0.0
10327,37,Кино - Blu-Ray,5,4,4,5.0,4945.05,2,989.00995,22.338326,1.0,1.0,0.0,0,,0.022586552,0.003424657534246575,0.0,0.0
10328,40,Кино - DVD,19,10,13,22.0,8777.7,2,398.98422,0.06882192,1.0,2.0,0.0,2,0.0,0.00017249284,0.013013698630136987,0.10526315789473684,0.0
10329,38,Кино - Blu-Ray 3D,22,14,21,22.0,26378.0,1,1199.0,0.0,1.0,1.0,0.0,0,,0.0,0.015068493150684932,0.0,0.0
1033,67,Подарки - Развитие,6,5,3,6.0,1734.0,2,289.0,24.494898,1.0,1.0,0.0,0,,0.08475743,0.00410958904109589,0.0,0.0
10330,37,Кино - Blu-Ray,7,6,5,7.0,6943.05,2,991.86426,18.87933,1.0,1.0,0.0,0,,0.019034186,0.004794520547945206,0.0,0.0
10331,40,Кино - DVD,318,20,71,361.0,53743.9,4,148.90533,1.0251964,1.0,3.0,0.0,238,0.004201680672268907,0.0068848873,0.21780821917808219,0.7484276729559748,0.0
10332,40,Кино - DVD,4,3,4,4.0,202.0,2,50.5,15.0,1.0,1.0,0.0,0,,0.2970297,0.0027397260273972603,0.0,0.0
10333,37,Кино - Blu-Ray,1,1,1,1.0,499.0,1,499.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10334,40,Кино - DVD,154,20,63,159.0,23691.0,1,149.0,0.0,1.0,2.0,0.0,78,0.0,0.0,0.10547945205479452,0.5064935064935064,0.0
10335,40,Кино - DVD,14,10,12,14.0,4331.0,3,309.35715,71.5774,1.0,1.0,0.0,0,,0.23137465,0.009589041095890411,0.0,0.0
10336,37,Кино - Blu-Ray,1,1,1,1.0,499.0,1,499.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10337,40,Кино - DVD,176,20,66,183.0,27229.55,3,148.78722,2.326903,1.0,2.0,2.0,98,0.01020408163265306,0.015639134,0.12054794520547946,0.5568181818181818,0.010810810810810811
10338,40,Кино - DVD,21,9,17,21.0,6529.35,5,310.92145,36.19048,1.0,1.0,0.0,2,1.0,0.1163975,0.014383561643835616,0.09523809523809523,0.0
10339,37,Кино - Blu-Ray,4,3,4,4.0,993.0,3,248.25,168.82018,1.0,1.0,0.0,0,,0.680041,0.0027397260273972603,0.0,0.0
1034,67,Подарки - Развитие,17,11,13,20.0,5677.0,2,281.17648,39.688213,1.0,3.0,0.0,0,,0.14115055,0.011643835616438357,0.0,0.0
10340,40,Кино - DVD,186,20,64,196.0,29196.55,2,148.95995,0.5462603,1.0,3.0,0.0,109,0.0,0.0036671623,0.1273972602739726,0.5860215053763441,0.0
10342,37,Кино - Blu-Ray,1,1,1,1.0,499.0,1,499.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10343,40,Кино - DVD,172,20,65,182.0,27118.0,1,149.0,0.0,1.0,2.0,1.0,95,0.0,0.0,0.1178082191780822,0.5523255813953488,0.00546448087431694
10344,40,Кино - DVD,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10345,40,Кино - DVD,2,2,2,2.0,196.0,1,98.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
10346,37,Кино - Blu-Ray,3,3,3,3.0,2497.0,2,832.3333,288.67514,1.0,1.0,0.0,0,,0.34682637,0.002054794520547945,0.0,0.0
10347,40,Кино - DVD,144,20,64,147.0,21903.0,1,149.0,0.0,1.0,2.0,1.0,69,0.0,0.0,0.09863013698630137,0.4791666666666667,0.006756756756756757
10348,40,Кино - DVD,195,20,70,203.0,30247.0,1,149.0,0.0,1.0,2.0,0.0,120,0.0,0.0,0.13356164383561644,0.6153846153846154,0.0
10349,37,Кино - Blu-Ray,2,2,2,2.0,1498.0,2,749.0,353.5534,1.0,1.0,0.0,0,,0.47203392,0.0013698630136986301,0.0,0.0
1035,67,Подарки - Развитие,210,18,66,295.0,88204.5,2,298.99762,0.034503277,1.0,13.0,0.0,144,0.0,0.0001153965,0.14383561643835616,0.6857142857142857,0.0
10350,40,Кино - DVD,14,9,12,14.0,4360.2,5,311.44287,46.847126,1.0,1.0,0.0,0,,0.15041964,0.009589041095890411,0.0,0.0
10351,41,Кино - Коллекционное,8,7,7,8.0,63992.0,1,7999.0,0.0,1.0,1.0,0.0,0,,0.0,0.005479452054794521,0.0,0.0
10352,41,Кино - Коллекционное,54,17,36,55.0,274945.0,1,4999.0,0.0,1.0,2.0,0.0,10,0.0,0.0,0.036986301369863014,0.18518518518518517,0.0
10353,41,Кино - Коллекционное,1,1,1,1.0,3499.0,1,3499.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10354,41,Кино - Коллекционное,24,14,13,24.0,119976.0,1,4999.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.01643835616438356,0.041666666666666664,0.0
10355,41,Кино - Коллекционное,51,17,33,51.0,253948.5,3,4979.3823,140.02663,1.0,1.0,0.0,7,0.0,0.028121285,0.03493150684931507,0.13725490196078433,0.0
10356,41,Кино - Коллекционное,45,16,30,46.0,229453.0,3,4987.8667,74.63898,1.0,2.0,0.0,9,0.1111111111111111,0.014964108,0.030821917808219176,0.2,0.0
10357,37,Кино - Blu-Ray,4,3,4,4.0,1196.0,1,299.0,0.0,1.0,1.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
10358,40,Кино - DVD,68,20,41,69.0,10280.7,3,148.99559,0.026953924,1.0,2.0,0.0,15,0.0,0.00018090417,0.04657534246575343,0.22058823529411764,0.0
10359,40,Кино - DVD,51,17,32,52.0,7747.8,2,148.99608,0.019605117,1.0,2.0,0.0,4,0.0,0.00013158143,0.03493150684931507,0.0784313725490196,0.0
1036,67,Подарки - Развитие,26,14,18,27.0,2008.4,4,75.01539,28.1005,1.0,2.0,0.0,2,1.0,0.37459648,0.01780821917808219,0.07692307692307693,0.0
10360,37,Кино - Blu-Ray,4,4,4,4.0,1196.0,1,299.0,0.0,1.0,1.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
10361,40,Кино - DVD,21,10,16,21.0,3877.0,5,184.61905,62.947975,1.0,1.0,0.0,1,1.0,0.34096143,0.014383561643835616,0.047619047619047616,0.0
10362,37,Кино - Blu-Ray,30,14,16,32.0,9362.97,5,292.16565,20.413925,1.0,2.0,0.0,0,,0.06987107,0.02054794520547945,0.0,0.0
10364,55,Музыка - CD локального производства,23,11,18,23.0,4577.0,1,199.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.015753424657534248,0.08695652173913043,0.0
10366,40,Кино - DVD,8,8,7,8.0,844.0,3,105.5,29.640705,1.0,1.0,0.0,0,,0.28095454,0.005479452054794521,0.0,0.0
10367,40,Кино - DVD,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
10368,37,Кино - Blu-Ray,39,16,29,40.0,5601.84,7,139.8164,22.35723,1.0,2.0,0.0,6,0.0,0.1599042,0.02671232876712329,0.15384615384615385,0.0
10369,40,Кино - DVD,4,4,4,4.0,442.0,2,110.5,25.0,1.0,1.0,0.0,0,,0.22624435,0.0027397260273972603,0.0,0.0
1037,75,Программы - Для дома и офиса,99,19,52,102.0,356299.5,3,3492.9243,70.35215,1.0,2.0,0.0,38,0.0,0.020141333,0.06780821917808219,0.3838383838383838,0.0
10370,40,Кино - DVD,17,11,14,17.0,3422.0,4,201.29411,117.02605,1.0,1.0,0.0,0,,0.58136845,0.011643835616438357,0.0,0.0
10371,40,Кино - DVD,13,9,11,13.0,4537.0,1,349.0,0.0,1.0,1.0,0.0,0,,0.0,0.008904109589041096,0.0,0.0
10373,40,Кино - DVD,37,14,26,37.0,5003.0,2,135.21622,22.961483,1.0,1.0,0.0,5,0.6,0.16981308,0.025342465753424658,0.13513513513513514,0.0
10374,40,Кино - DVD,37,13,21,38.0,9461.9,2,248.99731,0.016440902,1.0,2.0,0.0,6,0.0,6.602843e-05,0.025342465753424658,0.16216216216216217,0.0
10376,40,Кино - DVD,262,20,23,1157.0,461622.2,2,398.9603,0.64251375,2.0,51.0,0.0,182,0.0,0.0016104704,0.17945205479452056,0.6946564885496184,0.0
10377,37,Кино - Blu-Ray,111,20,19,192.0,143620.16,3,747.3076,14.679845,1.0,8.0,0.0,42,0.0,0.019643644,0.07602739726027398,0.3783783783783784,0.0
10386,37,Кино - Blu-Ray,28,16,15,29.0,11571.0,1,399.0,0.0,1.0,2.0,0.0,0,,0.0,0.019178082191780823,0.0,0.0
10387,40,Кино - DVD,80,19,45,89.0,13260.7,3,148.99625,0.024873089,1.0,3.0,1.0,25,0.0,0.0001669377,0.0547945205479452,0.3125,0.011111111111111112
10388,55,Музыка - CD локального производства,24,15,9,24.0,4776.0,1,199.0,0.0,1.0,1.0,1.0,0,,0.0,0.01643835616438356,0.0,0.04
10389,55,Музыка - CD локального производства,178,20,66,189.0,56495.75,3,298.9149,1.1280268,1.0,2.0,0.0,106,0.0,0.0037737393,0.12191780821917808,0.5955056179775281,0.0
10390,55,Музыка - CD локального производства,161,20,65,167.0,33223.05,2,198.9382,0.7841696,1.0,2.0,0.0,86,0.0,0.003941775,0.11027397260273973,0.5341614906832298,0.0
10391,55,Музыка - CD локального производства,218,20,70,233.0,46367.0,1,199.0,0.0,1.0,2.0,2.0,140,0.0,0.0,0.14931506849315068,0.6422018348623854,0.00851063829787234
10392,40,Кино - DVD,18,10,16,18.0,2223.0,2,123.5,26.239283,1.0,1.0,0.0,0,,0.21246383,0.012328767123287671,0.0,0.0
