product_code,category,n_obs,positive_obs,total_units,mean_units,n_stores,n_weeks,unique_prices,mean_price,std_price,promo_rate,positive_rate,price_cv
FOODS_3_278,FOODS_3,692,669,8188.0,11.83237,10,71,2,0.9989162,0.028510721,0.001445086705202312,0.9667630057803468,0.028541654
HOUSEHOLD_2_110,HOUSEHOLD_2,1080,1044,17558.0,16.257408,10,108,1,3.17,0.0,0.0,0.9666666666666667,0.0
FOODS_3_532,FOODS_3,1357,1311,23286.0,17.159912,10,140,2,2.9751363,0.037901238,0.0,0.9661016949152542,0.012739329
FOODS_2_047,FOODS_2,2388,2307,22674.0,9.494975,10,277,15,2.7451422,0.27444658,0.010887772194304857,0.9660804020100503,0.099975355
FOODS_3_477,FOODS_3,2770,2676,81974.0,29.593502,10,277,4,1.5918411,0.073186755,0.0,0.9660649819494584,0.04597617
FOODS_3_333,FOODS_3,1108,1070,20988.0,18.942238,10,115,1,1.9800001,0.0,0.0,0.9657039711191335,0.0
FOODS_1_182,FOODS_1,1978,1910,17979.0,9.089484,10,198,3,2.0123558,0.09572401,0.0,0.9656218402426694,0.047568135
FOODS_3_565,FOODS_3,2754,2659,25635.0,9.308279,10,277,5,2.6185331,0.10737649,0.1270878721859114,0.9655047204066812,0.041006353
HOUSEHOLD_1_112,HOUSEHOLD_1,2694,2600,26822.0,9.956199,10,271,1,2.97,0.0,0.0,0.9651076466221232,0.0
FOODS_1_155,FOODS_1,1811,1747,18098.0,9.993374,10,203,1,0.98,0.0,0.0,0.9646604086140254,0.0
FOODS_3_739,FOODS_3,1704,1643,146093.0,85.73533,10,172,3,1.489642,0.022336775,0.0017605633802816902,0.9642018779342723,0.0149947265
HOBBIES_1_179,HOBBIES_1,2474,2385,18340.0,7.4130964,10,248,2,6.8691792,0.040812775,0.0004042037186742118,0.9640258690379951,0.005941434
FOODS_3_534,FOODS_3,2769,2669,40263.0,14.540628,10,277,11,4.7872047,0.2225046,0.0010834236186348862,0.9638858793788371,0.046479024
HOUSEHOLD_1_093,HOUSEHOLD_1,1503,1448,12220.0,8.130405,10,151,4,3.9514768,0.07574627,0.0006653359946773121,0.9634065202927479,0.019169103
HOUSEHOLD_1_442,HOUSEHOLD_1,1141,1099,6138.0,5.379492,10,116,1,8.97,0.0,0.0,0.9631901840490797,0.0
FOODS_1_145,FOODS_1,1816,1749,20544.0,11.312776,10,203,1,0.98,0.0,0.0,0.9631057268722467,0.0
FOODS_3_617,FOODS_3,2534,2440,34856.0,13.755327,10,277,4,2.5418785,0.25066623,0.0,0.9629044988161011,0.09861456
HOUSEHOLD_1_318,HOUSEHOLD_1,2234,2151,35603.0,15.936885,10,224,9,2.9211729,0.12174565,0.0026857654431512983,0.9628469113697403,0.041676976
FOODS_3_172,FOODS_3,699,673,9117.0,13.042918,10,85,1,1.78,0.0,0.0,0.9628040057224606,0.0
HOUSEHOLD_1_347,HOUSEHOLD_1,2769,2665,27815.0,10.045143,10,277,2,7.9683642,0.086086825,0.00036114120621162876,0.9624413145539906,0.010803576
FOODS_2_061,FOODS_2,2766,2662,38094.0,13.772234,10,277,13,1.9541721,0.099887185,0.057483731019522775,0.9624005784526392,0.051114835
FOODS_3_610,FOODS_3,2766,2662,28054.0,10.142444,10,277,6,1.9571366,0.14880176,0.023138105567606652,0.9624005784526392,0.07603034
HOUSEHOLD_1_241,HOUSEHOLD_1,2186,2103,11746.0,5.3732843,10,219,2,7.9395657,0.020318829,0.0004574565416285453,0.9620311070448307,0.0025591864
HOBBIES_1_381,HOBBIES_1,2712,2609,56056.0,20.669617,10,277,5,0.7087611,0.019774064,0.043510324483775814,0.9620206489675516,0.027899478
HOUSEHOLD_1_538,HOUSEHOLD_1,2094,2014,19945.0,9.524833,10,215,1,3.48,0.0,0.0,0.9617956064947469,0.0
HOUSEHOLD_1_179,HOUSEHOLD_1,2770,2663,113086.0,40.82527,10,277,5,0.9574729,0.016566094,0.002888086642599278,0.9613718411552347,0.017301893
FOODS_3_503,FOODS_3,2738,2632,93600.0,34.185535,10,274,2,2.4416656,0.10393007,0.0,0.9612856099342586,0.042565234
FOODS_3_340,FOODS_3,1188,1142,6498.0,5.469697,10,119,2,3.0629966,0.14611083,0.0,0.9612794612794613,0.047701925
FOODS_3_616,FOODS_3,2672,2568,22645.0,8.474925,10,277,3,2.808739,0.38432857,0.014595808383233533,0.9610778443113772,0.13683315
HOUSEHOLD_1_438,HOUSEHOLD_1,2770,2662,22579.0,8.151263,10,277,7,7.3337326,0.2429082,0.0036101083032490976,0.9610108303249097,0.03312204
HOUSEHOLD_1_275,HOUSEHOLD_1,2681,2576,29723.0,11.0865345,10,271,1,2.97,0.0,0.0,0.9608355091383812,0.0
HOUSEHOLD_1_218,HOUSEHOLD_1,1940,1864,22784.0,11.744329,10,202,4,1.9370774,0.052748732,0.006185567010309278,0.9608247422680413,0.027231092
HOUSEHOLD_1_393,HOUSEHOLD_1,2135,2051,34692.0,16.24918,10,277,5,1.9772413,0.047503024,0.003747072599531616,0.9606557377049181,0.0240249
FOODS_3_553,FOODS_3,1385,1330,7032.0,5.077256,10,140,3,2.5041661,0.027686065,0.0007220216606498195,0.9602888086642599,0.011056001
FOODS_3_809,FOODS_3,2387,2292,68023.0,28.497276,10,241,1,1.0,0.0,0.0,0.9602010892333473,0.0
FOODS_3_395,FOODS_3,2672,2565,15573.0,5.8282185,10,277,5,3.9575262,0.087816715,0.0007485029940119761,0.9599550898203593,0.0221898
FOODS_2_276,FOODS_2,2770,2659,160263.0,57.856678,10,277,12,3.1594586,0.1896898,0.03898916967509025,0.959927797833935,0.060038704
FOODS_3_631,FOODS_3,2437,2339,16888.0,6.929832,10,277,10,3.5676281,0.23220289,0.0,0.9597866228970046,0.06508607
HOUSEHOLD_1_461,HOUSEHOLD_1,2532,2430,30178.0,11.918641,10,277,1,0.97,0.0,0.0,0.9597156398104265,0.0
FOODS_1_134,FOODS_1,1340,1286,10663.0,7.957463,10,135,1,1.98,0.0,0.0,0.9597014925373134,0.0
FOODS_3_225,FOODS_3,2460,2360,22656.0,9.209756,10,277,4,1.9801016,0.023473091,0.006097560975609756,0.959349593495935,0.011854488
FOODS_3_032,FOODS_3,1746,1675,19742.0,11.306988,10,175,4,2.9780872,0.041884072,0.002290950744558992,0.9593356242840779,0.014064086
FOODS_3_010,FOODS_3,1596,1531,9395.0,5.8865914,10,160,6,2.798534,0.049460832,0.0018796992481203006,0.9592731829573935,0.017673837
FOODS_2_197,FOODS_2,2770,2657,163860.0,59.155235,10,277,12,3.1588483,0.18909109,0.03898916967509025,0.9592057761732852,0.05986077
FOODS_3_393,FOODS_3,1714,1644,47271.0,27.579346,10,173,2,3.5033605,0.013800398,0.0,0.9591598599766628,0.003939189
HOUSEHOLD_1_285,HOUSEHOLD_1,2228,2137,33249.0,14.923249,10,224,2,2.746194,0.01902097,0.0,0.9591561938958707,0.006926303
HOUSEHOLD_1_158,HOUSEHOLD_1,2260,2167,10772.0,4.7663717,10,226,3,3.5383406,0.3600061,0.0004424778761061947,0.9588495575221239,0.10174433
FOODS_2_106,FOODS_2,1917,1838,15038.0,7.8445487,10,210,6,5.268597,0.26330432,0.0,0.9587897756911842,0.049976174
HOBBIES_1_233,HOBBIES_1,2770,2655,63107.0,22.78231,10,277,5,0.70878696,0.02007862,0.04693140794223827,0.9584837545126353,0.028328145
FOODS_3_067,FOODS_3,2766,2650,32104.0,11.606652,10,277,3,3.946052,0.0729693,0.007953723788864787,0.958062183658713,0.018491723
FOODS_2_152,FOODS_2,2765,2649,81726.0,29.557323,10,277,16,2.3121448,0.16551264,0.03146473779385172,0.9580470162748643,0.07158403
FOODS_2_349,FOODS_2,2095,2007,41119.0,19.627207,10,212,4,6.033227,0.20407799,0.06539379474940334,0.9579952267303102,0.033825677
FOODS_3_741,FOODS_3,2703,2588,115008.0,42.54828,10,277,7,1.3242619,0.121175945,0.048094709581945984,0.9574546799852016,0.091504514
FOODS_2_309,FOODS_2,2037,1950,26642.0,13.079038,10,227,6,2.5873442,0.119676486,0.0009818360333824251,0.9572901325478645,0.046254568
FOODS_3_190,FOODS_3,1192,1141,16982.0,14.246644,10,122,1,1.0,0.0,0.0,0.9572147651006712,0.0
HOUSEHOLD_1_239,HOUSEHOLD_1,1166,1116,5897.0,5.0574613,10,118,5,3.9628215,0.10487195,0.003430531732418525,0.9571183533447685,0.026463961
FOODS_3_346,FOODS_3,2770,2651,67524.0,24.376896,10,277,1,1.98,0.0,0.0,0.9570397111913357,0.0
FOODS_3_129,FOODS_3,1534,1468,12361.0,8.058019,10,154,4,2.5433965,0.10084966,0.001955671447196871,0.9569752281616688,0.03965157
FOODS_2_054,FOODS_2,2390,2287,56529.0,23.652302,10,277,5,2.7063012,0.23536946,0.004602510460251046,0.9569037656903766,0.0869709
HOUSEHOLD_1_118,HOUSEHOLD_1,2546,2436,121156.0,47.586803,10,277,1,0.97,0.0,0.0,0.9567949725058916,0.0
HOUSEHOLD_1_373,HOUSEHOLD_1,2717,2599,90978.0,33.484726,10,277,3,3.4041002,0.05322144,0.0,0.9565697460434303,0.01563451
FOODS_2_099,FOODS_2,1865,1784,23028.0,12.347453,10,219,3,1.9594959,0.043893937,0.0,0.95656836461126,0.022400627
FOODS_3_170,FOODS_3,1397,1336,9341.0,6.686471,10,144,2,1.9789406,0.039597113,0.0007158196134574087,0.9563350035790981,0.020009248
HOUSEHOLD_1_521,HOUSEHOLD_1,2770,2649,154682.0,55.841877,10,277,4,0.95748377,0.016505502,0.002527075812274368,0.956317689530686,0.017238414
FOODS_3_390,FOODS_3,1098,1050,9246.0,8.420765,10,121,2,1.7705282,0.029295808,0.0,0.9562841530054644,0.016546367
HOBBIES_1_043,HOBBIES_1,2713,2594,50784.0,18.718761,10,277,4,0.7084187,0.01841745,0.04312569111684482,0.9561371175820126,0.025997972
HOUSEHOLD_2_160,HOUSEHOLD_2,2639,2523,19379.0,7.343312,10,267,4,3.943278,0.040748984,0.03296703296703297,0.9560439560439561,0.010333784
HOBBIES_1_200,HOBBIES_1,2001,1913,8510.0,4.2528734,10,202,3,7.8514194,0.10604293,0.0,0.9560219890054973,0.013506211
FOODS_3_579,FOODS_3,1682,1608,10424.0,6.197384,10,170,3,1.943264,0.053381674,0.0005945303210463733,0.9560047562425684,0.027470108
HOUSEHOLD_1_249,HOUSEHOLD_1,1702,1627,13338.0,7.836663,10,172,1,7.97,0.0,0.0,0.9559341950646298,0.0
HOUSEHOLD_1_303,HOUSEHOLD_1,2718,2597,150516.0,55.377483,10,277,4,0.9577373,0.01678838,0.0033112582781456954,0.9554819720382635,0.017529212
HOUSEHOLD_1_202,HOUSEHOLD_1,1613,1541,28974.0,17.962803,10,163,2,1.9793862,0.024650062,0.0006199628022318661,0.9553626782393057,0.012453387
FOODS_3_552,FOODS_3,1135,1084,12116.0,10.67489,10,117,3,1.9764229,0.058763545,0.004405286343612335,0.9550660792951542,0.029732272
FOODS_3_513,FOODS_3,2732,2609,24880.0,9.106881,10,277,4,4.436318,0.17654498,0.042825768667642754,0.9549780380673499,0.039795384
FOODS_1_042,FOODS_1,1818,1736,47146.0,25.932894,10,203,2,0.9750055,0.013226162,0.0,0.9548954895489549,0.013565217
FOODS_2_078,FOODS_2,1616,1543,12563.0,7.7741337,10,167,3,9.918478,0.085535534,0.0006188118811881188,0.9548267326732673,0.008623857
HOUSEHOLD_1_221,HOUSEHOLD_1,1170,1117,5116.0,4.3726497,10,118,3,12.107607,0.25505188,0.0008547008547008547,0.9547008547008548,0.021065425
FOODS_1_021,FOODS_1,1697,1620,27965.0,16.47908,10,171,2,0.97538006,0.0127886515,0.0,0.9546258102533883,0.013111454
FOODS_3_131,FOODS_3,2486,2373,56291.0,22.643202,10,250,2,0.999815,0.006522362,0.0008045052292839903,0.9545454545454546,0.006523569
HOUSEHOLD_1_217,HOUSEHOLD_1,1670,1594,17970.0,10.760479,10,167,2,1.8875928,0.0689123,0.07784431137724551,0.9544910179640719,0.03650803
HOUSEHOLD_1_007,HOUSEHOLD_1,2499,2385,36519.0,14.613445,10,253,2,1.4992317,0.028006354,0.0,0.9543817527010804,0.018680472
HOUSEHOLD_2_499,HOUSEHOLD_2,940,897,8367.0,8.901064,10,94,1,1.97,0.0,0.0,0.9542553191489361,0.0
HOBBIES_1_345,HOBBIES_1,2767,2640,27680.0,10.003614,10,277,12,7.626375,0.27235177,0.06035417419588002,0.9541019154318757,0.035711825
FOODS_2_109,FOODS_2,2193,2091,16906.0,7.7090745,10,250,17,2.93938,0.16237426,0.0674874601003192,0.9534883720930233,0.05524099
FOODS_3_683,FOODS_3,1461,1393,21942.0,15.01848,10,147,2,2.5045176,0.015837014,0.0,0.9534565366187543,0.006323379
HOUSEHOLD_1_498,HOUSEHOLD_1,2768,2639,40844.0,14.75578,10,277,9,3.155531,0.16144338,0.02926300578034682,0.9533959537572254,0.051162034
FOODS_3_588,FOODS_3,1393,1328,11144.0,8.0,10,144,4,3.866317,0.15157132,0.09332376166547021,0.9533381191672649,0.039203025
FOODS_2_307,FOODS_2,1821,1735,26139.0,14.354201,10,199,6,2.5125864,0.051626902,0.003844041735310269,0.9527732015376167,0.020547314
HOUSEHOLD_1_165,HOUSEHOLD_1,2201,2097,13634.0,6.194457,10,221,6,17.945955,0.50089455,0.0027260336210813267,0.9527487505679236,0.027911277
HOUSEHOLD_1_354,HOUSEHOLD_1,2770,2639,29501.0,10.650181,10,277,2,1.9295523,0.023560353,0.00036101083032490973,0.9527075812274368,0.0122102685
FOODS_1_149,FOODS_1,1795,1710,13170.0,7.3370476,10,202,1,0.97999996,0.0,0.0,0.9526462395543176,0.0
FOODS_2_082,FOODS_2,2380,2267,33004.0,13.867227,10,277,4,5.936231,0.108483985,0.043697478991596636,0.9525210084033613,0.018274892
FOODS_3_288,FOODS_3,1705,1624,161726.0,94.85396,10,172,5,1.48922,0.0264471,0.002932551319648094,0.9524926686217009,0.017759029
HOUSEHOLD_1_114,HOUSEHOLD_1,2761,2629,73336.0,26.56139,10,277,3,0.969895,0.004173309,0.0007243752263672582,0.952191235059761,0.0043028463
FOODS_1_202,FOODS_1,1693,1612,19435.0,11.479622,10,170,2,0.9753928,0.012773349,0.0,0.9521559362079149,0.013095595
FOODS_3_537,FOODS_3,2276,2167,15702.0,6.8989453,10,263,2,3.9782512,0.058977515,0.0008787346221441124,0.9521089630931459,0.014824985
HOUSEHOLD_1_372,HOUSEHOLD_1,2770,2637,29082.0,10.498917,10,277,5,1.9669242,0.05249222,0.0036101083032490976,0.951985559566787,0.026687466
FOODS_3_598,FOODS_3,2142,2039,39765.0,18.564426,10,216,4,1.9032025,0.045213863,0.0032679738562091504,0.9519140989729225,0.023756728
FOODS_3_356,FOODS_3,2756,2623,22903.0,8.310232,10,277,3,2.9930043,0.05946745,0.04245283018867924,0.9517416545718432,0.019868815
FOODS_3_354,FOODS_3,1448,1378,8088.0,5.585635,10,152,7,2.9678524,0.13128944,0.008977900552486187,0.9516574585635359,0.044237185
HOUSEHOLD_1_387,HOUSEHOLD_1,2770,2636,50102.0,18.087364,10,277,8,2.9589205,0.083974645,0.009025270758122744,0.9516245487364621,0.028380163
FOODS_2_185,FOODS_2,681,648,4540.0,6.6666665,10,73,4,1.9555948,0.0995784,0.06020558002936858,0.9515418502202643,0.050919753
HOBBIES_1_286,HOBBIES_1,2764,2630,42926.0,15.530391,10,277,5,0.70821273,0.018261103,0.04703328509406657,0.951519536903039,0.02578477
HOBBIES_1_089,HOBBIES_1,2678,2548,19977.0,7.4596715,10,277,8,8.0423565,0.23901215,0.006348020911127707,0.9514563106796117,0.029719168
HOUSEHOLD_1_411,HOUSEHOLD_1,2691,2560,33217.0,12.343739,10,270,5,3.1552768,0.16512567,0.028242289111854328,0.9513192121887774,0.05233318
HOUSEHOLD_2_421,HOUSEHOLD_2,2770,2635,24596.0,8.879422,10,277,5,4.8250723,0.1838573,0.005415162454873646,0.9512635379061372,0.03810457
HOBBIES_1_329,HOBBIES_1,2588,2461,15798.0,6.1043277,10,277,3,3.9692388,0.028924815,0.0003863987635239567,0.9509273570324575,0.0072872452
FOODS_1_082,FOODS_1,1670,1588,69182.0,41.426346,10,167,2,0.9753294,0.0128495265,0.0,0.9508982035928144,0.013174551
HOUSEHOLD_2_199,HOUSEHOLD_2,2642,2512,16503.0,6.246404,10,267,4,3.943399,0.042550612,0.033308099924299776,0.9507948523845572,0.010790339
FOODS_3_811,FOODS_3,2214,2105,182499.0,82.42954,10,225,2,1.8703794,0.029494017,0.0,0.9507678410117435,0.015769003
FOODS_2_074,FOODS_2,1967,1870,28184.0,14.328419,10,199,8,2.5113728,0.06362518,0.004067107269954245,0.9506863243518048,0.02533482
HOUSEHOLD_1_510,HOUSEHOLD_1,2250,2139,23389.0,10.395111,10,225,6,4.8775735,0.17271683,0.006666666666666667,0.9506666666666667,0.0354104
FOODS_2_342,FOODS_2,2388,2270,36201.0,15.159548,10,277,4,5.937894,0.11117932,0.048994974874371856,0.9505862646566164,0.018723696
FOODS_3_776,FOODS_3,1212,1152,16020.0,13.217822,10,123,2,2.9775248,0.049710758,0.0024752475247524753,0.9504950495049505,0.01669533
HOBBIES_1_247,HOBBIES_1,1151,1094,5054.0,4.3909645,10,117,1,16.88,0.0,0.0,0.950477845351868,0.0
HOUSEHOLD_1_351,HOUSEHOLD_1,2078,1975,110738.0,53.290665,10,208,4,0.9754668,0.022022197,0.0019249278152069298,0.9504331087584216,0.02257606
HOUSEHOLD_1_003,HOUSEHOLD_1,1687,1603,11032.0,6.539419,10,173,1,8.97,0.0,0.0,0.950207468879668,0.0
HOUSEHOLD_1_061,HOUSEHOLD_1,2123,2017,20548.0,9.678757,10,213,3,1.8748045,0.024022777,0.0004710315591144607,0.9500706547338672,0.012813483
FOODS_3_181,FOODS_3,1861,1768,16588.0,8.913487,10,239,1,2.9800003,0.0,0.0,0.9500268672756582,0.0
HOUSEHOLD_2_213,HOUSEHOLD_2,1357,1289,18405.0,13.563006,10,137,2,0.96675754,0.010921191,0.0,0.9498894620486367,0.011296722
HOBBIES_1_151,HOBBIES_1,2770,2630,12890.0,4.6534295,10,277,8,5.14326,0.43899727,0.0,0.9494584837545126,0.085353896
HOUSEHOLD_2_049,HOUSEHOLD_2,1795,1704,8464.0,4.71532,10,181,1,3.4199998,0.0,0.0,0.9493036211699164,0.0
HOUSEHOLD_1_439,HOUSEHOLD_1,2769,2628,97769.0,35.308414,10,277,3,0.95783675,0.015412716,0.0,0.9490790899241603,0.016091172
HOBBIES_1_330,HOBBIES_1,2768,2627,26589.0,9.605852,10,277,9,7.6291766,0.2608422,0.05997109826589595,0.9490606936416185,0.034190085
HOUSEHOLD_1_030,HOUSEHOLD_1,2001,1899,16840.0,8.415792,10,201,6,4.926172,0.14070798,0.02048975512243878,0.9490254872563718,0.028563352
FOODS_3_413,FOODS_3,2489,2361,84343.0,33.8863,10,250,3,0.99932504,0.02138367,0.0016070711128967456,0.9485737243873041,0.021398112
HOUSEHOLD_1_457,HOUSEHOLD_1,1548,1468,15993.0,10.331395,10,190,2,10.057532,0.19007258,0.0,0.9483204134366925,0.01889853
FOODS_1_097,FOODS_1,1818,1724,26133.0,14.374587,10,203,1,0.98,0.0,0.0,0.9482948294829483,0.0
HOBBIES_1_258,HOBBIES_1,2766,2622,13508.0,4.8835864,10,277,10,11.475126,0.47652203,0.01012292118582791,0.9479392624728851,0.04152652
HOUSEHOLD_1_450,HOUSEHOLD_1,1566,1484,9046.0,5.7765007,10,200,2,3.439125,0.024307663,0.0,0.9476372924648787,0.007067979
FOODS_3_239,FOODS_3,2764,2619,15450.0,5.589725,10,277,8,1.8860275,0.14066334,0.002532561505065123,0.9475397973950795,0.07458181
FOODS_3_638,FOODS_3,1711,1621,28741.0,16.79778,10,172,5,1.4886383,0.03220662,0.004091174751607247,0.9473991817650497,0.021634955
FOODS_3_242,FOODS_3,2679,2538,18413.0,6.873087,10,277,8,9.624054,0.5766672,0.009705113848450915,0.9473684210526315,0.059919365
FOODS_3_688,FOODS_3,2216,2099,88959.0,40.14395,10,225,2,1.8702979,0.029605413,0.0,0.947202166064982,0.01582925
FOODS_1_110,FOODS_1,2286,2165,77324.0,33.825024,10,230,3,1.842887,0.106101304,0.030183727034120734,0.947069116360455,0.057573415
HOUSEHOLD_1_171,HOUSEHOLD_1,2204,2087,17289.0,7.8443737,10,221,3,8.965114,0.17775556,0.0009074410163339383,0.9469147005444646,0.019827474
FOODS_3_138,FOODS_3,2178,2062,31796.0,14.598715,10,228,1,1.98,0.0,0.0,0.9467401285583104,0.0
FOODS_3_026,FOODS_3,2495,2361,26472.0,10.61002,10,277,2,1.9798719,0.0064064106,0.0004008016032064128,0.9462925851703406,0.0032357704
HOBBIES_1_153,HOBBIES_1,2288,2165,27644.0,12.082168,10,230,6,6.178693,0.20646417,0.00043706293706293706,0.9462412587412588,0.03341551
HOBBIES_1_242,HOBBIES_1,2770,2621,25259.0,9.1187725,10,277,4,2.6937547,0.23832655,0.018772563176895306,0.9462093862815885,0.08847374
HOUSEHOLD_2_312,HOUSEHOLD_2,892,844,6437.0,7.2163677,10,91,1,3.97,0.0,0.0,0.9461883408071748,0.0
FOODS_3_265,FOODS_3,2766,2617,32702.0,11.822849,10,277,3,3.9461966,0.072688974,0.008315256688358641,0.9461315979754158,0.018420009
FOODS_3_489,FOODS_3,1149,1087,18386.0,16.001741,10,115,2,1.9246475,0.089518584,0.033942558746736295,0.9460400348128808,0.04651168
FOODS_3_085,FOODS_3,1072,1014,5165.0,4.818097,10,115,1,2.98,0.0,0.0,0.9458955223880597,0.0
HOUSEHOLD_1_345,HOUSEHOLD_1,2770,2620,19595.0,7.074007,10,277,9,3.936314,0.2126462,0.01227436823104693,0.9458483754512635,0.054021657
HOBBIES_1_168,HOBBIES_1,1108,1048,5515.0,4.977437,10,112,1,4.83,0.0,0.0,0.9458483754512635,0.0
HOUSEHOLD_1_142,HOUSEHOLD_1,1973,1866,17414.0,8.826153,10,199,10,5.9860415,0.22718178,0.011657374556512924,0.9457678661936137,0.03795192
HOUSEHOLD_1_426,HOUSEHOLD_1,1971,1864,23230.0,11.785895,10,198,3,2.5171385,0.05242084,0.0,0.945712836123795,0.020825569
HOUSEHOLD_2_301,HOUSEHOLD_2,2770,2619,20540.0,7.4151626,10,277,3,1.9757978,0.050952237,0.005415162454873646,0.9454873646209386,0.025788184
FOODS_2_108,FOODS_2,1531,1447,9006.0,5.8824296,10,166,5,3.1029718,0.19786273,0.0006531678641410843,0.9451338994121489,0.063765556
FOODS_3_217,FOODS_3,2770,2618,36543.0,13.192419,10,277,5,2.9555883,0.07567416,0.0007220216606498195,0.9451263537906137,0.025603756
FOODS_3_687,FOODS_3,2668,2521,17042.0,6.387556,10,277,8,2.8880587,0.15371022,0.010869565217391304,0.9449025487256372,0.05322268
FOODS_3_367,FOODS_3,2485,2348,31289.0,12.591146,10,277,4,2.651316,0.08726843,0.0008048289738430583,0.9448692152917505,0.032915138
FOODS_3_060,FOODS_3,1467,1386,7679.0,5.2344923,10,149,11,2.9646628,0.15412498,0.010906612133605999,0.9447852760736196,0.051987354
FOODS_3_509,FOODS_3,1873,1769,19020.0,10.154832,10,190,2,1.9735397,0.037151743,0.0,0.9444741057127602,0.018824928
HOUSEHOLD_1_173,HOUSEHOLD_1,2320,2191,58361.0,25.155603,10,274,1,0.9700001,0.0,0.0,0.944396551724138,0.0
FOODS_3_760,FOODS_3,719,679,30615.0,42.57997,10,75,4,2.8743675,0.08015556,0.008344923504867872,0.9443671766342142,0.02788633
FOODS_1_024,FOODS_1,2770,2615,21505.0,7.763538,10,277,8,4.7040615,0.2482617,0.001444043321299639,0.944043321299639,0.05277603
HOUSEHOLD_2_366,HOUSEHOLD_2,2765,2610,25095.0,9.07595,10,277,7,3.8311574,0.35393113,0.005786618444846293,0.9439421338155516,0.0923823
FOODS_2_164,FOODS_2,2764,2609,63317.0,22.907742,10,277,8,2.7908032,0.36261496,0.014109985528219971,0.9439218523878437,0.12993212
FOODS_3_715,FOODS_3,2228,2103,14172.0,6.360862,10,264,1,3.9800003,0.0,0.0,0.9438958707360862,0.0
FOODS_2_014,FOODS_2,2388,2254,22437.0,9.395729,10,277,13,2.7438612,0.27451354,0.010887772194304857,0.9438860971524288,0.10004644
HOBBIES_1_057,HOBBIES_1,2024,1910,9254.0,4.5721345,10,204,2,4.8357315,0.12552123,0.0,0.9436758893280632,0.02595703
FOODS_1_190,FOODS_1,1696,1600,22216.0,13.099056,10,170,2,0.9753774,0.012791932,0.0,0.9433962264150944,0.013114854
HOUSEHOLD_2_044,HOUSEHOLD_2,900,849,15375.0,17.083334,10,90,1,3.48,0.0,0.0,0.9433333333333334,0.0
HOUSEHOLD_1_265,HOUSEHOLD_1,2768,2611,13484.0,4.8713875,10,277,6,4.4702497,0.11660835,0.009031791907514452,0.9432803468208093,0.026085423
FOODS_2_325,FOODS_2,2325,2193,82778.0,35.60344,10,250,4,1.1803398,0.06314762,0.0,0.9432258064516129,0.053499524
HOUSEHOLD_1_279,HOUSEHOLD_1,2711,2557,21485.0,7.92512,10,277,2,0.97005534,0.0028808883,0.0036886757654002213,0.9431943932128366,0.0029698184
HOUSEHOLD_2_348,HOUSEHOLD_2,2767,2609,22485.0,8.126129,10,277,7,6.471088,0.2519206,0.0068666425731839535,0.942898445970365,0.038930178
FOODS_3_801,FOODS_3,2341,2207,58790.0,25.1132,10,236,1,1.0,0.0,0.0,0.9427595044852627,0.0
FOODS_3_812,FOODS_3,2770,2611,26951.0,9.729603,10,277,8,2.8259206,0.08856775,0.0068592057761732855,0.9425992779783393,0.031341203
HOUSEHOLD_1_176,HOUSEHOLD_1,2732,2575,15481.0,5.6665444,10,277,5,3.8876393,0.106928214,0.0,0.9425329428989752,0.027504664
FOODS_2_210,FOODS_2,990,933,7486.0,7.561616,10,99,2,3.7139394,0.08453545,0.08686868686868687,0.9424242424242424,0.022761667
FOODS_3_277,FOODS_3,1179,1111,20711.0,17.566582,10,118,2,1.9257166,0.08897585,0.03307888040712468,0.9423240033927057,0.04620402
HOUSEHOLD_1_455,HOUSEHOLD_1,1160,1093,8396.0,7.2379313,10,116,1,2.97,0.0,0.0,0.9422413793103448,0.0
FOODS_1_092,FOODS_1,2007,1891,22497.0,11.209268,10,202,4,1.8552965,0.09159387,0.0014947683109118087,0.9422022919780767,0.04936886
FOODS_3_023,FOODS_3,2663,2508,25559.0,9.597822,10,277,3,3.9491699,0.07004043,0.011641006383777694,0.9417949680811115,0.017735481
FOODS_3_768,FOODS_3,1099,1035,16999.0,15.467698,10,110,2,1.9219472,0.09081817,0.034576888080072796,0.9417652411282984,0.047253206
HOUSEHOLD_1_196,HOUSEHOLD_1,2770,2608,41658.0,15.038989,10,277,7,1.9274333,0.06383227,0.005776173285198556,0.9415162454873646,0.033117756
HOUSEHOLD_1_028,HOUSEHOLD_1,2683,2526,22103.0,8.238166,10,270,13,2.8711107,0.18553135,0.01900857249347745,0.9414834140887067,0.06462006
FOODS_1_043,FOODS_1,2285,2151,131988.0,57.762802,10,230,3,1.8436413,0.10523287,0.028446389496717725,0.9413566739606127,0.057078823
FOODS_3_189,FOODS_3,1516,1427,9130.0,6.0224276,10,155,5,2.5020976,0.0387386,0.001978891820580475,0.9412928759894459,0.01548245
FOODS_3_101,FOODS_3,2486,2340,64152.0,25.80531,10,250,2,0.9997225,0.007986621,0.0012067578439259854,0.9412711182622687,0.0079888385
